Time,X_o,Y_o,Z
12603.7333333333,-407638.300470015,4774056.7438649,0.71599077195262
12613.58,-407572.607056895,4774083.62861022,0.713498191477155
12623.4266666667,-407506.91444964,4774110.5131608,0.725257341407934
12633.2733333333,-407441.222648272,4774137.39751666,0.730383416528738
12643.12,-407375.531652816,4774164.28167779,0.715883385231803
12652.9666666667,-407309.841463296,4774191.16564418,0.733506097957049
12662.8133333333,-407244.152079734,4774218.04941584,0.69798962471381
12672.66,-407178.463502157,4774244.93299276,0.696180758029296
12682.5066666667,-407112.775730588,4774271.81637495,0.724966019309875
12692.3533333333,-407047.088765049,4774298.6995624,0.710054234605824
12702.2,-406981.402605566,4774325.58255512,0.697729127998369
12712.0466666667,-406915.717252163,4774352.46535309,0.707480419535956
12721.8933333333,-406850.032704863,4774379.34795632,0.705231027921596
12731.74,-406784.348963689,4774406.23036482,0.705287994459101
12741.5866666667,-406718.666028667,4774433.11257857,0.712725029735153
12751.4333333333,-406652.98389982,4774459.99459757,0.709818929707822
12761.28,-406587.302577172,4774486.87642183,0.697997901353407
12771.1266666667,-406523.246826723,4774513.05837813,0.700894352501109
12780.9733333333,-406465.089827234,4774536.70028691,0.713437085279985
12790.82,-406406.933455417,4774560.34204505,0.726819990014337
12800.6666666667,-406348.777711287,4774583.98365256,0.718071577231891
12810.5133333333,-406290.622594863,4774607.62510942,0.700882492010198
12820.36,-406232.46810616,4774631.26641565,0.706594778091896
12830.2066666667,-406174.314245196,4774654.90757123,0.711291564859523
12840.0533333333,-406116.161011986,4774678.54857618,0.695231745466018
12849.9,-406058.008406547,4774702.18943048,0.703715342536069
12859.7466666667,-405999.856428895,4774725.83013414,0.701525706574459
12869.5933333333,-405941.705079048,4774749.47068715,0.709104875342668
12879.44,-405883.554357022,4774773.11108952,0.708550558377837
12889.2866666667,-405825.404262833,4774796.75134125,0.712437141041027
12899.1333333333,-405767.254796498,4774820.39144233,0.698805582064549
12908.98,-405705.28672927,4774845.61799814,0.703201605037219
12918.8266666667,-405628.145540042,4774877.14801752,0.699290135581784
12928.6733333333,-405551.005462149,4774908.67776891,0.70809055278812
12938.52,-405473.866495633,4774940.20725229,0.708088099707653
12948.3666666667,-405396.72864053,4774971.73646768,0.700770570700613
12958.2133333333,-405319.59189688,4775003.26541507,0.725601675504428
12968.06,-405242.456264722,4775034.79409445,0.687566718873253
12977.9066666667,-405165.321744094,4775066.32250583,0.688180089471476
12987.7533333333,-405088.188335035,4775097.8506492,0.687711628295737
12997.6,-405011.056037584,4775129.37852457,0.704132888544343
13007.4466666667,-404933.92485178,4775160.90613192,0.695840923280065
13017.2933333333,-404871.252442192,4775186.65731911,0.690813000703091
13027.14,-404816.743759673,4775209.14702296,0.70528604103136
13036.9866666667,-404762.235637873,4775231.63659042,0.69253978439769
13046.8333333333,-404707.728076806,4775254.12602151,0.693856419109299
13056.68,-404653.221076485,4775276.61531621,0.701643408983869
13066.5266666667,-404598.714636924,4775299.10447453,0.702626559460347
13076.3733333333,-404544.208758138,4775321.59349647,0.693977376071595
13086.22,-404489.703440139,4775344.08238202,0.686921580974441
13096.0666666667,-404435.198682942,4775366.57113118,0.687164321747641
13105.9133333333,-404380.694486561,4775389.05974396,0.713993744075806
13115.76,-404326.190851008,4775411.54822035,0.693204345841304
13125.6066666667,-404271.687776298,4775434.03656035,0.700088537222522
13135.4533333333,-404217.185262445,4775456.52476397,0.691916729548173
13145.3,-404162.683309462,4775479.01283119,0.707378123947739
13155.1466666667,-404108.181917363,4775501.50076203,0.701090983867396
13164.9933333333,-404045.178376859,4775527.34877266,0.711473742831338
13174.84,-403973.91137424,4775556.46258192,0.709725709567348
13184.6866666667,-403902.645320801,4775585.57616257,0.708917329675333
13194.5333333333,-403831.380216571,4775614.68951461,0.706633380863948
13204.38,-403760.116061582,4775643.80263803,0.683033505381757
13214.2266666667,-403688.852855863,4775672.91553283,0.693831069577734
13224.0733333333,-403617.590599445,4775702.02819902,0.692932538759391
13233.92,-403546.329292359,4775731.14063659,0.70682454537159
13243.7666666667,-403475.068934636,4775760.25284553,0.695854942636014
13253.6133333333,-403403.809526305,4775789.36482585,0.688901273577479
13263.46,-403332.551067398,4775818.47657755,0.704740437454272
13273.3066666667,-403263.355435693,4775846.80898923,0.686771020172976
13283.1533333333,-403200.900460031,4775872.59445415,0.692833161538573
13293,-403138.446221888,4775898.3797397,0.683598676050287
13302.8466666667,-403075.992721286,4775924.16484588,0.703702881599877
13312.6933333333,-403013.539958245,4775949.94977268,0.692455892196221
13322.54,-402951.087932786,4775975.73452011,0.689350364760731
13332.3866666667,-402888.636644929,4776001.51908816,0.692265209884057
13342.2333333333,-402826.186094696,4776027.30347683,0.689726137893156
13352.08,-402763.736282107,4776053.08768612,0.693788518870771
13361.9266666667,-402701.287207183,4776078.87171604,0.693308083080576
